"X","V1_Dir","V1_Action","V1_Lane_Nu","V1_Driver1","V1_Vehicle","V2_Driver1","V2_Dir","V2_Action","V2_Lane_Nu","V2_Driver_","Total_Vehi","Fatalities","Injury_Typ","Injured","Property_D","Crash_Type","Pedalcycli","Pedestrian","Motorcycli","V1_Type"
6117,1,3,0,6.43593888279741,136,0.0838211382113821,1.52523153996283,7.83618085663644,0,0,1,1.04,2.01236337209302,0,0,1,1,1,1,39
6118,0,3,0,5,179,0,3,3,0,40,2,1.09166666666667,1,1,1,2,1,1,1,39
6119,1,6,0,8,162,0,2,3,0,36,3,1.125,1,2,1,0,1,1,1,39
6120,0,6,0,8,46,0.000487804878048715,0.708824751709512,8.09356005477308,0,0,1,1.03,2.02584599362901,0,0,3,1,1,1,7
6121,3,3,0,0,244,0,3,12,0,26,2,1.14166666666667,2,1,1,4,1,1,1,34
6122,3,3,2,2.95353211629479,84,0,3,3,2,16,2,1.17833333333333,2,3,1,4,1,1,1,49
6123,0,5,0,0,179,0.0399999999999999,0.258264191192656,8.3108439482946,0,0,1,1,1.85848837209302,0,0,3,1,1,1,38
6124,2,3,0,0,179,0.0606976744186045,1.88014208523494,7.45533147569592,0,0,1,1,2.08265503875969,0,0,3,1,1,1,39
6125,2,3,1,0,185,0,2,3,1,53,2,1.02,2.11280123180203,0,0,4,1,1,1,39
6126,2,3,2,0,185,0,2,12,2,36,3,1.045,2.17820948968815,0,0,4,1,1,1,39
6127,0,3,0,0,0,0,2,3,0,66,2,1.17,2,1,1,0,1,1,1,39
6128,1,14,1,0,115,0,0,3,1,23,2,1.0475,2,1,1,0,1,1,1,39
6129,1,3,1,8,265,0,1,3,1,20,2,1.07433333333333,1,1,1,0,1,1,1,39
6130,3,14,0,0,115,0,0,3,0,28,2,1.0475,1,2,1,0,1,1,1,39
6131,1,3,2,0,244,0,1,3,2,35,2,1.03,2,2,1,4,1,1,1,34
6132,1,3,0,0,0,0,3,3,0,27,3,1.28166666666667,1,3,1,0,1,1,1,39
6133,0,8,3,0,232,0.0866666666666667,0.483318181818182,5.35915517241379,0,0,1,1,2,2,1,3,1,1,1,39
6134,2,3,0,8,194,0,2,12,0,41,3,1.09,2,3,1,4,1,1,1,49
6135,1,3,0,0,35,0,1,3,5,44,2,1.03,2.11326611111119,0,0,4,1,1,1,21
6136,0,1,2,0,267,0,0,3,2,64,2,1.01,2,1,1,7,1,1,1,49
6137,1,3,4,0,185,0,1,3,4,27,2,1.02,2.13350617251185,0,0,4,1,1,1,39
6138,1,15,0,0,185,0,1,14,0,50,2,1.05,0,1,1,4,1,1,0,28
6139,0,3,1,5.04807131112781,194,0.0804878048780487,0.589441244624548,9,1,0,2,1.03,1.6945983935743,0,0,0,1,1,1,39
6140,0,6,0,8,179,0.0399999999999999,0.377210472390332,9,0,0,3,1.01,2.01416666666667,0,0,4,1,1,1,7
6141,3,3,0,3.23945485912509,173,0.0322649572649572,2.41257831005699,9,0,0,2,1.065,2.08062791375291,0,0,0,1,1,1,39
6142,0,3,0,8,179,0.0411538461538461,0.451204814595735,8.66959022940067,0,0,1,1,1.87959948320413,0,0,3,1,1,1,39
6143,3,3,1,5.87097951447246,194,0.14,2.42623548462115,9,1,0,3,1.06,1.92221744119334,0,0,0,1,1,1,7
6144,1,3,4,0,70,0,1,3,4,39,2,1.1175,2.15376167311157,0,0,4,1,1,1,48
6145,1,3,0,8,179,0.0234598328500767,1.17231212654663,8.40730451511495,0,0,1,1,1.93862329272794,0,0,3,1,1,1,39
6146,2,1,3,3.46075611153552,201,0,2,12,3,69,2,1.155,2,2,1,0,1,1,1,31.5442559570864
6147,2,3,0,0,203,0.0206976744186045,1.88393721349849,7.54661098849802,0,0,1,1,1.95598837209302,0,0,3,1,1,1,39
6148,1,3,1,8,265,0,1,3,1,42,2,1.02,0,2,1,4,1,1,1,21
6149,3,15,1,0,115,0,1,3,1,20,2,1.03183333333333,1,2,1,0,1,1,1,39
6150,1,14,0,8,0,0,0,3,0,52,2,1.18,1.98164055264305,0,0,0,1,1,1,38
6151,2,3,2,0,177.265868298597,0,2,12,2,27,2,1.06,2,2,1,4,1,1,1,39
6152,2,3,2,0,194.090303541025,0,2,3,2,42,2,1.02,2.08990756912988,0,0,3,1,1,1,39
6153,0,3,0,0,115,0,2,3,0,46,2,1.0675,2.03724455157962,0,0,0,1,1,1,39
6154,2,3,0,0,115,0,2,3,0,43,2,1.0475,2.12515770468581,0,0,7,1,1,1,39
6155,2,3,1,0,179,0.14,1.97200955606367,6.75213358169415,0,0,1,1,2.15514412416851,0,0,3,1,1,1,7
6156,0,12,0,11,218,0.133333333333333,0.647046751425891,7.43629630053046,0,0,1,1.01,1,1,1,3,1,1,1,38
6157,1,6,0,3,179,0.0972649572649572,1.42125877328623,8.76258324571134,0,0,1,1.04,1.77817019027484,0,0,0,1,1,1,39
6158,1,15,1,0,115,0,1,3,1,27,2,1.0575,1,1,1,0,1,1,1,46
6159,3,1,0,0,267,0,3,3,0,32,3,1.18166666666667,2,1,1,0,1,1,1,20
6160,1,14,0,0,0,0,2,3,0,64,2,1.125,2,3,1,0,1,1,1,21
6161,3,3,0,0,165.024474975726,0.0801769911504424,2.51620240033944,5.68754076700959,0,0,1,1,2.21731736225564,0,0,3,1,1,1,39
6162,1,14,0,0,115,0,2,3,0,54,2,1.1325,2,1,1,0,1,1,1,19
6163,3,14,0,1.35601454096745,136,0.24,1.44714681389464,5.6041994478951,0,0,1,1,2,1,1,3,1,0,1,36.343038857024
6164,2,3,0,0,265,0,3,13,0,46,2,1.175,1,2,1,0,1,1,1,49
6165,1,3,3,0,35,0,1,12,3,69,2,1.11,2,2,1,4,1,1,1,34
6166,1,3,3,0,232,0.121142857142857,1.17468710521246,6.52443170794855,0,0,1,1,1.73544715447154,0,0,3,1,1,1,11
6167,3,15,0,0,115,0,1,3,0,0,2,1.02,2.07596142746143,0,0,0,1,1,1,39
6168,1,6,1,0,267,0,1,3,1,36,2,1.02,2,1,1,7,1,1,1,49
6169,1,1,1,0,244,0,1,3,1,35,2,1.085,1.9432023472212,0,0,0,1,1,1,7
6170,2,3,0,0,155.174139456958,0.19,2,1,0,0,2,1,2.14489583333333,0,0,3,1,1,1,7
6171,1,3,2,0,35,0,1,12,2,21,2,1.04,1,1,1,4,1,1,0,28
6172,2,3,0,0,172.929631757917,0,2,12,0,21,2,1.05,2,1,1,4,1,1,1,34
6173,2,3,2,0,244,0,2,12,2,52,2,1.06,2.07628566695944,0,0,4,1,1,1,34
6174,1,3,2,8.61756413055379,194,0,1,12,2,33,2,1.05,2.16200679114322,0,0,4,1,1,1,21
6175,1,3,0,0.533875424983597,265,0,1,13,0,37,2,1.12,2.11415566536788,0,0,0,1,1,1,39
6176,3,3,2,2.48275163886268,194,0,3,1,2,47,3,1.145,1.93871028204822,0,0,0,1,1,1,31.3544694227341
6177,1,16,0,0,265,0,1,15,0,0,2,1.09,1.965,0,0,8,1,1,1,39
6178,0,14,1,0,246,0.0696190476190476,1.10444047619048,2,1,0,2,1.065,1,1,1,0,1,1,1,7
6179,0,15,0,0,265,0,3,13,0,26,2,1.17666666666667,2.0018345003336,0,0,0,1,1,1,7
6180,1,6,1,0,265,0,1,3,1,37,2,1.085,1.88388132735959,0,0,0,1,1,1,7
6181,2,14,3,0,203,0,2,3,3,64,2,1.085,2.03620101590716,0,0,0,1,1,1,7
6182,2,3,0,0,115,0,0,3,0,61,2,1.145,1,3,1,0,1,1,1,34
6183,1,3,0,0,214.306826654838,0,1,3,5,67,2,1.02,1.85224640137932,0,0,7,1,1,1,48
6184,2,3,3,0,244,0,3,3,3,74,3,1.075,2.14527743711537,0,0,0,1,1,1,39
6185,1,3,1,0,179,0,1,3,1,24,2,1.085,1.93624716514837,0,0,0,1,1,1,19
6186,2,15,0,0,185,-1.51753609678451e-16,2,3,0,0,2,1,2.02474910394265,0,0,4,1,1,1,39
6187,1,3,0,5.35013419465768,194,0,1,12,0,43,2,1.07,2.18927865956494,0,0,4,1,1,1,33.8834556091411
6188,1,1,3,0,267,0,1,3,3,27,2,1.02,2.01995965189692,0,0,7,1,1,1,21
6189,1,1,0,0,267,0,1,3,0,34,2,1.04,2.04971330848217,0,0,7,1,1,1,39
6190,3,14,0,0,115,0,1,3,0,0,2,1.02,2.05677823397045,0,0,0,1,1,1,39
6191,2,3,0,0,244,0,2,12,0,73,2,1.06,2,1,1,4,1,1,1,39
6192,3,5,1,0,203,0,3,3,1,18,2,1.14166666666667,2,1,1,0,1,1,1,7
6193,1,3,4,0,179,0,1,3,4,50,2,1.06,2,1,1,0,1,1,1,39
6194,0,14,1,0,115,0,2,3,1,36,2,1.1625,2,1,1,0,1,1,1,34
6195,3,3,0,8,0,0,2,3,0,44,2,1.23666666666667,1.9416165823633,0,0,0,1,1,1,39
6196,1,3,3,0,185,0,1,12,3,37,2,1.07,1,1,1,0,1,1,0,28
6197,0,3,0,17,115,0,3,13,0,0,2,1.17166666666667,1.95932857142857,0,0,0,1,1,1,34
6198,1,3,0,0,265,0,3,13,0,87,2,1.235,2,1,1,0,1,1,1,19
6199,1,6,2,0,267,0,1,3,2,33,2,1.02,2.04513822332549,0,0,7,1,1,1,7
6200,2,3,2,0,187.826022727273,0,2,12,2,32,4,1.095,1,3,1,4,1,1,1,34
6201,3,3,3,0,152.928508004638,0.0766666666666666,2.11579063146998,6.43955555555555,0,0,1,1.01,1,2,1,3,1,0,1,39
6202,0,3,0,0,0,0,1,3,0,43,4,1.105,2,3,1,0,1,1,1,34
6203,2,15,3,0,203,0,2,3,3,33,2,1.105,1,2,1,0,1,1,1,14
6204,3,14,0,0,115,0,0,3,0,50,2,1.0775,1,1,1,0,1,1,1,39
6205,1,3,0,0,265,0,0,3,0,36,2,1.06,1,1,1,0,1,1,1,49
6206,1,3,4,0,185,0,1,3,4,33,2,1.02,2.15100617251185,0,0,4,1,1,1,39
6207,1,3,4,0,185,0,1,12,4,54,3,1.03,2,1,1,4,1,1,1,39
6208,1,3,4,0,35,0,1,3,4,30,2,1.09,2.16577147990937,0,0,4,1,1,1,38
6209,1,3,0,0,0,0,2,13,0,41,2,1.195,0,2,1,0,1,1,1,21
6210,2,3,2,0,135.591274478532,0,2,12,2,57,3,1.03,2.15771396479265,0,0,4,1,1,1,39
6211,3,3,0,0,244,0,3,3,0,30,3,1.06666666666667,2.15383312691541,0,0,4,1,1,1,39
6212,1,15,3,0,115,0,2,13,3,24,2,1.08,2.07540016378588,0,0,0,1,1,1,39
6213,1,3,3,0,35,0,1,3,3,40,2,1.09,2.09128942482352,0,0,4,1,1,1,38
6214,1,3,2,0,70,0,1,12,2,42,2,1.14,2.15010014100052,0,0,4,1,1,1,48
6215,3,15,0,8,51,0.116666666666667,1.46670711314829,6.87888888888889,0,0,1,1.08,1,2,1,3,1,1,1,39
6216,2,3,0,0,185,0,2,3,0,58,3,1.02,2.15096545946204,0,0,4,1,1,1,21
6217,1,3,0,0,115,0,3,3,0,33,2,1.12666666666667,2,2,1,0,1,1,1,39
6218,3,15,0,0,244,0,3,3,0,0,2,1.04666666666667,2.09091743703451,0,0,0,1,1,1,39
6219,2,1,0,0,267,0,2,3,0,42,2,1.07,2.13233479554807,0,0,0,1,1,1,39
6220,1,15,0,24,197,0,1,12,0,25,2,1.04,2,1,1,4,1,1,1,39
6221,3,3,3,3,35,0,3,12,3,51,4,1.23666666666667,2,1,1,4,1,1,1,39
6222,1,14,0,0,115,0,2,3,0,30,2,1.0975,2,1,1,0,1,1,1,39
6223,1,14,0,8,136,0,2,3,0,49,2,1.07,2.11999153527632,0,0,0,1,1,1,39
6224,0,14,0,0,115,0,2,3,0,21,2,1.1235,1,3,1,0,1,1,1,39
6225,2,14,0,0,0,0,1,3,0,20,2,1.14766666666667,1,2,1,0,1,1,1,21
6226,1,3,2,0,35,0,1,3,2,75,2,1.02,2,2,1,4,1,1,1,19
6227,0,15,0,0,185,0,0,12,0,0,2,1.02,2.02464696801906,0,0,4,1,1,1,39
6228,2,14,0,2.93782530120482,194,0,2,12,0,22,2,1.07,2.06575925618224,0,0,0,1,1,1,47
6229,1,3,0,0,0,0,3,13,0,0,2,1.16666666666667,2.04375478302186,0,0,0,1,1,1,39
6230,0,3,0,0,0,0,2,3,0,43,2,1.15,2,2,1,0,1,1,1,39
6231,3,6,3,3.76330188679245,194,0.0199999999999999,3,3,3,30,2,1.09166666666667,2,1,1,7,1,1,1,32.6002596153846
6232,3,14,2,0,115,0,0,3,2,22,2,1.0375,2,1,1,0,1,1,1,39
6233,0,5,2,0,115,0,3,3,2,44,2,1.175,1.95618900606458,0,0,0,1,1,1,21
6234,2,15,0,0,115,0,0,5,0,0,2,1.065,2.07814407814408,0,0,0,1,1,1,21
6235,3,14,0,0,115,0,2,3,0,39,2,1.1725,2,1,1,0,1,1,1,34
6236,1,14,0,0,115,0,2,3,0,33,2,1.1075,1,3,1,0,1,1,1,39
6237,0,14,0,17,203,0,0,13,0,0,2,1.03,1.89053008490218,0,0,4,1,1,1,21
6238,3,6,3,0,163.556769178777,0.383333333333333,1.69838586956522,7.86218439319301,0,0,1,1.07,0,1,1,0,1,0,1,39
6239,0,16,1,7.08698887007809,179,0.183333333333333,0.719745478036176,7.57368614718615,0,0,1,1.02,0,1,1,3,1,1,1,39
6240,0,3,1,0,244,0,0,3,1,43,2,1.02,2.0631983036588,0,0,4,1,1,1,21
6241,0,3,1,0,182.638661468027,0,0,12,1,42,2,1.04,2.12439116930779,0,0,4,1,1,1,7
6242,2,1,4,0,267,0,2,3,4,46,2,1.03,2.11811544899837,0,0,7,1,1,1,34
6243,2,3,1,0,244,2,2,12,1,39,2,1.09,2.15934148076359,0,0,4,1,1,1,39
6244,2,14,0,0,115,0,1,3,0,46,2,1.0775,1,1,1,0,1,1,1,39
6245,1,3,1,0,105.729412833453,0,1,12,1,44,3,1.07,2.07272456752697,0,0,4,1,1,1,38
6246,1,3,0,0,244,2,1,12,0,41,2,1.13,2,1,1,4,1,1,1,38
6247,1,14,0,8,136,0,2,3,0,59,2,1.12,2,1,1,0,1,1,1,39
6248,0,14,0,0,232,0,1,12,0,42,2,1.155,1,1,1,0,1,1,1,7
6249,0,1,0,0,267,0,0,3,0,0,2,1.01,2.0202,0,0,6,1,1,1,39
6250,1,3,0,0,185,0,1,12,0,33,2,1.07,2,1,1,4,1,1,1,34
6251,1,1,2,2.68285096774194,136,0,1,3,2,57,2,1.115,2,1,1,0,1,1,1,34.2077348484848
6252,1,6,0,2.75011495667638,194,0,3,6,0,50,2,1.205,2.05053777582554,0,0,0,1,1,1,34.7760690789082
6253,0,15,0,24,179,0.620487804878049,0.696957158057021,8.63342420631885,0,0,1,1.04,1.8055,0,0,3,1,1,1,39
6254,1,3,4,0,136.186732728493,0,1,12,4,40,2,1.04,2,1,1,4,1,1,1,19
6255,2,3,0,0,233,-1.71980485408341e-16,1.85872775403903,7.75338920132462,0,0,1,1.01,1.88063122923588,0,0,3,1,1,1,37
6256,2,3,1,0,232,0,2,3,1,31,2,1.04,2.04932037162054,0,0,3,1,1,1,34
6257,2,3,2,0,185,0,2,12,2,29,2,1.07,2,1,1,4,1,1,1,49
6258,1,14,0,0,115,0,2,3,0,64,2,1.07,1,2,1,0,1,1,1,39
6259,2,14,1,0,115,0,3,3,1,24,2,1.07666666666667,1,2,1,0,1,1,1,39
6260,2,3,2,6.7763365253078,194,0,2,12,2,69,2,1.06,2,1,1,4,1,1,1,26.7974825174825
6261,1,3,1,0,173.869648947819,0.0833192960402262,1.11900500544801,8.01890087654207,0,0,1,1,1.94550076804915,0,0,3,1,1,1,49
6262,2,3,2,0,185,0,2,3,2,25,2,1.03,2.13425615995616,0,0,4,1,1,1,37
6263,2,3,0,17,35,0,2,12,0,33,2,1.18666666666667,2.16901425153959,0,0,4,1,1,1,39
6264,1,3,0,0,35,0,1,12,0,27,3,1.135,1,1,1,4,1,1,1,39
6265,3,3,1,24,179,0,0,3,1,50,3,1.07,1,2,1,6,1,1,1,12
6266,1,3,2,0,134.462826481459,0,1,12,2,64,2,1.04,2,1,1,4,1,1,1,38
6267,0,3,1,4.45702027547004,194,0,0,12,1,33,2,1.03,2.08505817891253,0,0,7,1,1,1,39
6268,2,3,2,17,244,0,2,12,2,39,2,1.16,2,1,1,0,1,1,1,7
6269,2,3,3,0,158.30455000294,0.00719999999999991,1.95805817131268,4.59115964409704,0,0,1,1,2.12598837209302,0,0,3,1,1,1,40
6270,1,3,0,1.57428273171967,129.554120107215,0,1,3,0,41,2,1.06,2.02059542712659,0,0,3,1,1,1,34
6271,1,3,0,0,179,0.0668181818181817,1.03066465977388,5.68893939393939,0,0,1,1,2,1,1,3,1,1,1,39
6272,2,12,3,0,266,0,2,12,3,59,2,1.06,2.00418253539169,0,0,1,1,1,1,40
6273,1,3,4,0,265,0,1,3,4,52,2,1.06,2.08304531835694,0,0,0,1,1,1,39
6274,2,3,1,8,244,0.0366666666666666,1.7897576754386,8.10076785714286,0,0,1,1.01,1,1,1,3,1,1,1,34
6275,2,3,4,0,179,0,2,3,4,27,2,1.095,2.09635985469779,0,0,0,1,1,1,34
6276,3,5,0,0,0,0,0,3,0,19,2,1.18166666666667,1,1,1,0,1,1,1,37
6277,2,3,0,2.6210252582526,19,4,3,13,0,30,2,1.32333333333333,2.03971129399487,0,0,0,1,1,1,39
6278,1,3,0,0,171,0.101621621621622,1.09301993678772,6.02907025400553,0,0,1,1,2.13641238800392,0,0,3,1,1,1,34
6279,0,3,0,0,35,0.130533333333333,0.387599325066346,7.47073914189776,0,0,1,1.02,1.92621058548498,0,0,3,1,1,1,39
6280,1,3,4,0,35,0,1,12,4,35,2,1.13,1,2,1,4,1,1,1,39
6281,1,3,0,0,139.368716222387,0.07,1.29368024571408,6.3880018076239,0,0,1,1.06,1,1,1,0,0,1,1,7
6282,0,3,2,0,184.038222231808,0,0,12,2,37,3,1.08,1,3,1,4,1,1,1,49
6283,1,6,0,0,169.338266780713,0,1,3,0,0,2,1.065,2.00973290747193,0,0,0,1,1,1,34
6284,1,1,2,0,267,0,1,3,2,71,2,1.01,2.05018479526392,0,0,7,1,1,1,19
6285,1,1,0,17,267,0,1,3,0,36,2,1.05,2.03880965005302,0,0,7,1,1,1,13
6286,1,3,2,0,185,0,1,3,2,40,2,1.04,2,2,1,0,1,1,1,48
6287,1,5,1,0,203,0,1,3,1,21,2,1.071,2,2,1,0,1,1,1,18
6288,1,3,4,0,179,0,1,3,4,39,2,1.085,2.05677477017365,0,0,0,1,1,1,7
6289,2,3,1,0,244,0,2,12,1,62,2,1.04,2,1,1,4,1,1,1,39
6290,2,3,3,17,244,0,2,12,3,67,2,1.06,2.1069860595836,0,0,4,1,1,1,39
6291,2,3,0,24,75,0.23,1.6830753968254,9,0,0,2,1.12666666666667,2,1,1,3,1,1,1,46
6292,2,3,0,0,265,0,2,12,0,0,2,1.085,1.91785133565621,0,0,0,1,1,1,7
6293,1,14,0,24,115,8,2,3,0,0,2,1.14,2.12772857142857,0,0,0,1,1,1,39
6294,0,13,0,33,273,0,3,3,0,34,2,1.14166666666667,2,1,1,0,1,1,1,39
6295,1,3,3,0,179,0,1,3,3,59,2,1.085,2.0722119850236,0,0,0,1,1,1,37
6296,1,3,1,0,153.136676214301,0,1,3,1,73,2,1.075,2,1,1,0,1,1,1,7
6297,1,3,0,0,130.813896556874,0,1,12,0,28,2,1.05,1,2,1,4,1,1,1,7
6298,1,3,0,0,244,0,1,12,0,58,2,1.05,2.09766946018592,0,0,4,1,1,1,49
6299,0,3,0,0,179,0,1,12,0,73,2,1.135,2,2,1,0,1,1,1,34
6300,2,3,0,0,194,0,2,12,0,39,2,1.06,2.15276175563717,0,0,4,1,1,1,39
6301,3,3,0,1,27,0,2,3,0,43,2,1.21666666666667,2.14499526199298,0,0,0,1,1,1,49
6302,2,3,3,24,244,0,2,12,3,26,2,1.08,2.1418116884814,0,0,4,1,1,1,39
6303,3,14,0,0,115,0,1,3,0,0,2,1.02,2.00529276005427,0,0,0,1,1,1,49
6304,2,3,1,0,156.472933173288,0,2,3,1,68,2,1.04,2,1,1,3,1,1,1,39
6305,0,3,0,0,194,0.021,0.709843651217218,3,0,0,2,1.035,2,1,1,0,1,1,1,39
6306,2,3,1,0,35,0,2,12,1,31,2,1.14666666666667,2.11162561985336,0,0,4,1,1,1,49
6307,0,15,0,0,203,0,1,12,0,0,2,1.06,1.92016412520585,0,0,0,1,1,1,39
6308,2,14,0,0,0,0,1,0,0,0,2,1.11166666666667,2.02903485162181,0,0,1,1,1,1,7
6309,1,3,0,0,75,-1.21430643318376e-16,1.18084183738345,5.86344653099988,0,0,1,1.03,2.0366576819407,0,0,3,1,1,1,19
6310,2,16,1,2.71704887044721,197,0,2,3,1,31,2,1.095,1.9399312327144,0,0,0,1,1,1,18
6311,2,3,1,0,35,0,2,12,1,18,3,1.11166666666667,2,1,1,4,1,1,1,19
6312,2,3,0,2.14503521076096,56,0,2,12,0,51,2,1.24666666666667,1,1,1,4,1,1,1,39
6313,2,1,2,1.96312848583484,201,0,2,3,2,42,2,1.04,2.07125410638758,0,0,7,1,1,1,14
6314,1,15,2,0,115,0,0,3,2,39,2,1.0275,1.94094665895819,0,0,0,1,1,1,39
6315,2,3,1,0,35,0,2,12,1,41,3,1.11666666666667,2.16823040944455,0,0,4,1,1,1,34
6316,2,3,0,0,185,0,2,12,0,0,2,1.02,2.20842431761787,0,0,4,1,1,1,39
6317,2,3,1,0,35,0,2,12,1,30,3,1.15166666666667,2.04393867065404,0,0,4,1,1,1,49
6318,2,3,1,0,35,0,2,12,1,37,2,1.13666666666667,2.12283852069458,0,0,4,1,1,1,39
6319,1,3,3,0,234,0,1,3,3,27,2,1.02,1,1,1,4,1,1,0,28
6320,2,3,1,0,185,0.0109230769230768,2,12,1,0,2,1.01,2.06372918827628,0,0,4,1,1,1,34
6321,1,14,2,0,115,0,0,3,2,47,2,1.0375,1,3,1,0,1,1,1,39
6322,3,14,0,0,179,0,3,13,0,27,2,1.20666666666667,2.06333527692921,0,0,0,1,1,1,34
6323,2,6,1,0,179,0,2,3,1,46,2,1.02,2.07910924246666,0,0,7,1,1,1,39
6324,2,1,2,0,267,0,2,3,2,60,2,1.01,2.08207904255768,0,0,7,1,1,1,39
6325,1,14,0,0,215,0,2,3,0,17,2,1.09,2,1,1,0,1,1,1,34
6326,2,3,3,0,35,0,2,12,3,32,2,1.09666666666667,2.03610262454729,0,0,4,1,1,1,20
6327,1,3,1,24,185,0.0315271867612293,1,12,1,0,2,1,2,1,1,4,1,1,1,39
6328,0,14,3,0,35,0.0666666666666666,1.14475149889704,6.0732380952381,0,0,1,1.02,1,1,1,3,1,1,1,19
6329,1,6,1,0,219,0,2,12,1,28,2,1.04,2.08144718487476,0,0,6,1,1,1,39
6330,3,16,3,3.46832683982684,265,0.588,3,1,3,46,2,1.105,2,2,1,0,1,1,1,39
6331,0,1,1,0,115,0,0,3,1,27,2,1.0575,1.96160971592635,0,0,0,1,1,1,39
6332,2,1,0,0,267,0,2,3,0,31,3,1.09,2.12748096017458,0,0,0,1,1,1,7
6333,0,6,0,24,238,0.362853772244016,1.05352965818848,9,0,0,2,1.04,1.83833333333333,0,0,0,1,1,1,39
6334,1,3,0,24,97,0.683821138211382,1.41506325364866,7.62918505477308,0,0,1,1.09,2.02570833333333,0,0,0,1,1,1,38
6335,1,3,0,0,0,0,2,13,0,25,2,1.205,1,2,1,0,1,1,1,7
6336,1,3,4,2.45541341741279,200,0,1,3,4,51,2,1.07,2.06649769930932,0,0,0,1,1,1,39
6337,3,3,2,0,35,0,3,12,2,42,2,1.17666666666667,2.18628045811493,0,0,4,1,1,1,39
6338,2,3,0,0,172,0.0678976744186045,1.90264208523494,6.29627032261363,0,0,1,1,2.25780211587412,0,0,3,1,1,1,39
6339,1,3,2,0,129.528793546664,0,1,12,2,50,2,1.05,2.1635839760061,0,0,4,1,1,1,39
6340,2.01287606837607,3,2,2.65715789473684,166.600290333799,0,2,12,2,27,3,1.115,2,5,1,4,1,1,1,34
6341,1,1,3,2.93282970072804,201,0,1,3,3,19,3,1.015,2.07512579319155,0,0,4,1,1,1,39
6342,2,1,0,0,267,0,2,3,0,0,2,1.01,2.0043935483871,0,0,7,1,1,1,39
6343,1,3,4,0,185,0,1,12,4,25,2,1.03,2.12035159328886,0,0,4,1,1,1,7
6344,1,3,3,0,244,0,1,12,3,32,2,1.04,2,1,1,4,1,1,1,39
6345,2,3,1,0,35,0,2,12,1,24,3,1.15166666666667,2,1,1,4,1,1,1,34
6346,1,3,4,0,185,0,1,12,4,22,2,1.02,2,1,1,4,1,1,1,39
6347,1,3,4,0,185,0,1,12,4,59,2,1.03,2.12485232635801,0,0,4,1,1,1,49
6348,0,16,2,0,71,0.00999999999999994,1.13335164835165,6.39601587301587,0,0,1,1.04,2,1,1,3,1,1,1,11
6349,1,6,1,8,179,0.153333333333333,1.30758479532164,7.74272727272727,0,0,1,1.09,1,1,1,0,1,1,1,34
6350,3,3,0,0,51,0.00117699115044237,2.14826707059808,5.77364136394471,0,0,1,1.05,2.13913530913531,0,0,3,1,1,1,19
6351,2,3,0,0,35,0.00789767441860448,1.83989132485018,6.63890716831578,0,0,1,1.07,1.98848837209302,0,0,3,1,1,1,39
6352,2,3,0,0,35,0.0271999999999998,1.8131889438978,6.70107776088111,0,0,1,1.07,1.96382928118393,0,0,3,1,1,1,38
6353,1,3,0,0,232,0.00789767441860451,1.08445965262353,8.8104660649372,0,0,1,1,1.94700689061154,0,0,3,1,1,1,39
6354,1,3,0,17,151.336482138041,0,1,12,0,41,2,1.07,2.13517230576441,0,0,4,1,1,1,39
6355,1,1,4,0,267,0,1,3,4,19,2,1.005,2,1,1,4,1,1,0,28
6356,2,3,3,2.73300939056975,194,0,2,3,3,36,3,1.025,2.10475902672493,0,0,4,1,1,1,39
6357,2,3,1,0,35,0,2,12,1,18,2,1.16166666666667,1.9646682958942,0,0,0,1,1,1,20
6358,2,3,0,0,35,-1.55049584282807e-16,1.79131989627875,6.58440043820379,0,0,1,1.06,2.02998376623377,0,0,3,1,1,1,34
6359,2,3,3,2.32649406970862,194,0,2,3,3,33,2,1.03,2.10541670192315,0,0,4,1,1,1,34
6360,2,3,0,0,35,0.000697674418604563,1.7946889438978,6.96034124593407,0,0,1,1.08,2.0425,0,0,3,1,1,1,48
6361,2,3,2,0,185,1,2,12,2,31,2,1.15,2,1,1,4,1,1,1,32
6362,2,3,2,0,185,0,2,12,2,31,3,1.105,2,4,1,4,1,1,1,39
6363,3,3,3,0,115,0,1,3,3,42,2,1.0675,1,2,1,0,1,1,1,39
6364,3,3,1,0,157,0.000176991150442434,2.38151568163354,9,1,0,2,1.085,1.94251506024096,0,0,0,1,1,1,21
6365,1,6,0,3,166,0.00115384615384606,1.15542253540319,7.9449572279756,0,0,1,1.01,2.00366666666667,0,0,3,1,1,1,7
6366,1,14,0,8,66,0.160487804878049,1.21026877836332,7.84338148334451,0,0,1,1.02,1.78776527550464,0,0,3,1,1,1,34
6367,1,0,4,3.04985897435897,200,0,1,3,4,41,2,1.085,1.99708429398317,0,0,1,1,1,1,7
6368,2,3,1,0,128.284881220889,0,2,3,1,38,2,1.08,2,3,1,4,1,1,1,49
6369,3,3,1,0,265,0,3,12,1,35,2,1.10166666666667,1.94538272672356,0,0,4,1,1,1,34
6370,0,3,1,5,179,0,0,3,1,27,2,1.07,2,1,1,0,1,1,1,39
6371,0,3,0,7.63672864326564,175,0.00999999999999999,0.672858657396247,8.10811502347418,0,0,1,1,0,1,1,3,1,1,1,39
6372,0,15,0,0,115,0,2,3,0,0,2,1.065,2.24352222222222,0,0,0,1,1,1,20
6373,3,15,0,0,202.705624561841,0,3,14,0,61,2,1.1,2.03748350928725,0,0,6,1,1,1,49
